User description of file,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Days in month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,28,31,30,31,30,31,31,30,31,30,31,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Min T,Min approach,max approach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.44444,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Plant Characteristics,,,Added heat load MMBtu,,,,,,,,,,,,Dry bulb air temperature Ta (oC),,,,,,,,,,,,Wet bulb air temperature Twb (oC),,,,,,,,,,,,Natural water temperature  T (oC),,,,,,,,,,,,Wind speed,,,,,,,,,,,,DC,,
Plant_ID,Elevation,Pond_Area,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Tdb,Twb,nwT
7013,1178,0,0,0,0,1027,33787,0,8039,10896,25368,0,0,0,4.44,4.44,8.83,16.31,19.2,26.91,28.16,26.31,23.15,17.02,8.91,4.44,4.44,4.44,5.71,12.01,15.75,22.45,23.47,22.26,18.66,11.4,5.36,4.44,2.6,3.78,9.46,16.98,20.14,25.68,27.08,27.96,23.64,15.76,8.39,3.18,8.94,8.44,12.08,12.21,9.17,10.32,8.84,8.8,9.25,7.83,10.95,8.88,90,76,30.49
7030,420,0,1259196,1197924,761558,1030006,1180611,1253360,1299750,1328374,1161968,1079062,1123608,1216685,8.82,8.06,14.38,20.09,25.78,28.74,29.24,31.44,26.13,21.82,16.34,12.43,5.86,5.32,10.26,15.74,20.23,23.9,24.18,23.9,22.51,15.78,12.44,8.69,10.4,9.36,14.18,20.04,25.01,29.12,29.68,31.4,27.88,23.31,17.99,13.49,8.24,8.45,9.87,9.76,8.88,8.48,7.82,7.22,7.06,6.98,10.03,10.04,90.34484922,77.68102745,30.49
7210,173,0,1361714,1178219,1107118,670296,733321,1129899,1199916,1181330,1115696,1246969,1191531,1250516,5.7,6.02,12.1,18.94,24.16,28.38,28.43,28.11,25.53,19.66,13.22,4.55,4.44,4.44,8.12,13.44,19.34,23.06,23.54,24.12,20.44,14.01,9.44,4.44,7.97,8.23,12.09,18.76,22.78,26.76,28.62,28.8,27.12,21.53,16.08,9.95,5.57,6.03,5.57,4.98,4.8,4.32,4.21,3.61,3.29,3.67,3.78,5.02,89,78,30.49
7213,380,0,3045200,2797550,2941874,2401242,2463382,2993509,2920381,2536146,2279019,2426569,2487254,3065672,4.44,4.44,10.81,16.78,21.44,26.55,27.15,26.76,22.63,16.46,9.67,4.44,4.44,4.44,6.88,11.87,17.47,22,22.01,22.34,18.24,12.29,6.24,4.44,5.59,5.73,9.5,16.31,20.58,26.43,27.15,26.17,22.77,16.99,10.1,3.47,5.83,5.6,5.34,4.8,4.87,3.73,3.71,3.26,3.99,4.43,3.73,5.03,86.60225509,76.60607708,30.49
7238,73,0,243195,259071,318450,426981,515434,465812,529490,487885,498368,486460,95807,415001,12.46,12.53,16.21,21.87,26.29,28.78,29.03,28.87,27.65,23.62,19.87,11.13,9.09,9.05,12.1,17.41,21.78,23.95,24.44,24.8,23.51,18.79,16.05,7.39,14.06,14.65,17.18,22.05,26.78,29.03,28.39,28.38,27.14,22.82,19.21,12.79,8.09,8.19,8.5,7.87,7,5.71,5.89,6.06,6.41,5.41,6.65,7.8,87.00528983,79.57298998,30.49
7266,83,0,79527,103332,107080,72260,92920,85480,107718,113356,120458,96779,95605,95136,8.85,11.17,12.29,13.4,17.18,23.32,25.12,23.5,22.9,18.08,11.46,10.17,7.66,9.58,8.97,9.59,11.15,15.04,16.37,15.77,15.29,13.21,8.55,8.88,8.95,12.07,14.23,15.75,18.31,22.76,24.39,23.07,21.77,15.36,11.56,8.62,5.11,4.77,5.89,6.79,8.88,9.13,8.27,7.16,5.77,5.29,4.35,4.93,91.98313333,69.89794486,30.49
7294,94,0,93847,84825,94120,97401,120787,134331,131732,135120,132553,111811,91985,101660,12.46,12.53,16.23,21.88,26.3,28.79,29.03,28.87,27.65,23.64,19.87,11.14,9.09,9.05,12.11,17.42,21.79,23.97,24.46,24.81,23.51,18.79,16.04,7.39,13.93,14.44,16.94,21.94,26.61,28.89,28.33,28.32,27.07,22.69,19.09,12.82,8.13,8.21,8.56,7.89,7.01,5.72,5.9,6.1,6.42,5.45,6.66,7.83,86.99955373,79.50959278,30.49
7296,990,0,500042,505666,63756,0,233417,518698,606364,637711,249797,331721,52683,427184,4.44,4.44,8.86,16.84,19.53,26.78,27.64,28.3,22.28,15.85,9.88,4.44,4.44,4.44,5.46,12.07,16.07,22.16,23.71,22.26,18.41,11.29,6.17,4.44,4.38,5.45,9.5,15.39,17.74,23.53,25.66,26.37,22.64,17.48,9.33,3.45,7.26,6.69,9.73,9.5,6.72,7.08,6.16,6.2,6.36,5.86,9.43,7.58,89.00384663,77.10657372,30.49
7307,523,0,28876,0,6125,21371,0,0,6675,0,15809,0,7713,2201,8,9.54,10.74,11.75,15.58,23.48,28.04,25.47,22.6,17.41,10.34,8.01,6.7,7.52,6.94,7.81,9.87,14.92,17.56,15.69,13.92,11.85,7.02,6.99,4.82,6.38,7.74,10.44,12.98,15.52,19.08,18.83,16.19,12.89,8.21,5.56,5.92,4.23,6.22,6.42,6.42,6.98,5.27,4.89,4.05,4.93,5.48,5.08,87.98381632,67.90332139,30.49
7314,99,0,326575,288536,315874,292536,38492,0,0,238741,280040,292228,276910,318630,4.44,4.44,7.3,11.89,16.78,22.14,25.46,23.61,20.13,13.12,7.44,4.44,4.44,4.44,4.44,7.58,12.3,17.9,20.51,19.17,16.38,10.11,4.66,4.44,1.86,2.58,6.11,11.18,16.28,20.91,24.31,23.12,20.82,14.5,9.54,3.74,10.1,10.89,11.1,8.62,8.52,7.76,7.47,8.31,9.23,9.34,9.14,12.26,81.1717886,75,30.49
7350,281,0,389144,364308,397128,307032,153815,13034,303693,362143,369072,370979,380904,323227,4.44,4.58,6.41,9.39,11.88,16.58,21.09,20.47,16.7,10.61,4.44,4.44,4.44,4.44,4.44,5.55,7.79,11.69,13.4,12.76,11.99,7.44,4.44,4.44,4.37,5.08,6.71,9.22,11.94,14.55,18.33,20.14,18.27,14.31,9.99,5.69,4.68,4.03,6.88,10.43,8.68,8.22,7.45,7.33,6.08,5.68,6.16,4.98,89.94004552,65.49988078,30.49
7368,3230,0,677402,599779,730623,707630,693607,618235,621311,602907,623631,644150,626896,646831,8.78,10.5,10.85,11.57,14.2,20.04,21.66,20.83,20.56,16.51,11.03,9.51,7.85,8.85,7.77,8.51,10.16,14.25,15.02,14.44,14.14,11.98,8.08,8.46,6.81,8.33,10.52,12.62,15.26,18.1,19.54,18.98,18.33,14.62,10.74,7.84,4.2,3.26,4.66,5.56,6.05,6.09,5.98,5.34,3.9,3.72,3.56,3.85,92.92903051,69.62410872,30.49
7369,3262,0,629594,547847,395917,348127,485432,586530,627756,616757,600191,614867,628632,621414,8.78,10.5,10.86,11.58,14.2,20.04,21.65,20.82,20.56,16.51,11.04,9.52,7.85,8.85,7.78,8.51,10.17,14.26,15.02,14.43,14.14,11.99,8.08,8.46,6.82,8.34,10.53,12.63,15.27,18.11,19.55,18.99,18.34,14.63,10.76,7.85,4.21,3.26,4.66,5.57,6.06,6.1,5.99,5.35,3.91,3.72,3.56,3.86,92.928221,69.62364834,30.49
7504,4422,0,425498,374282,422207,414954,415563,326439,416519,421990,342757,397794,385138,405509,4.44,4.44,4.44,5.73,8.82,15.84,20.69,20.64,14.89,11.02,4.44,4.44,4.44,4.44,4.44,4.44,6.16,12.02,14,13.16,8.43,5.75,4.44,4.44,1.72,2.87,4.01,9.06,12.28,18.23,22.77,21.89,16.25,10.76,5.92,3.57,9.5,7.5,10.17,12.07,11.56,8.81,8.57,7.44,9.41,10.13,10.38,9.19,83.12961112,65.03323277,30.49
7513,444,0,188558,179069,198858,121815,214422,187904,197206,197811,191523,152070,182883,188590,4.44,4.44,4.44,6.98,12.42,15.75,20.55,18.71,14.11,6.49,4.44,4.44,4.44,4.44,4.44,4.44,8.54,12.71,17.51,15.24,11.87,4.52,4.44,4.44,1.98,2.95,4.96,8.5,15.67,19.87,23.43,24.82,21.86,15.57,13.47,11.32,9.09,10,8.85,7.59,8.07,5.88,5.78,5.17,6.64,7.83,7.5,9.34,80.68639246,72.31360754,30.49
7527,18,0,144147,130167,144647,69949,26840,91173,100252,115020,116659,114149,123306,127156,8.87,11.09,12.02,13.03,16.36,22.57,23.48,22.35,22.79,18.1,11.5,10,7.91,9.49,8.79,9.48,11.03,15.31,15.85,15.26,15.26,13.03,8.46,8.92,7.38,9.66,11.76,13.77,16.28,19.46,21.03,20.2,19.76,16.08,12.17,9.17,5.53,5.22,6.74,7.31,8.23,8.8,7.88,7.83,5.6,5.83,5.84,5.43,93.46091785,70,30.49
7546,1017,0,0,0,0,0,1831,20732,25589,54754,4878,0,0,0,4.44,4.44,9.23,17.04,19.51,27.48,28.71,28.43,23.34,16.69,9.24,4.44,4.44,4.44,6.06,12.5,16.12,22.83,23.67,22.18,18.9,11.4,5.73,4.44,2.96,4.04,9.76,17.29,20.71,26.1,27.59,28.46,24.26,16.65,9,3.53,8.32,7.72,11.04,9.74,8.62,9.25,7.19,7.84,7.97,6.37,9.57,8.31,90.78913967,76,30.49
7549,738,0,125916,106454,100303,82925,90313,111323,122388,125731,90383,88338,101395,132040,4.44,4.44,4.44,10,14.89,19.88,23.71,23.41,16.67,12.04,4.57,4.44,4.44,4.44,4.44,7.08,11.63,17.04,20.36,19.98,13.75,8.48,4.44,4.44,0.72,1.18,5.06,11.3,15.2,19.42,22.27,22.16,17.4,16.42,9.79,3.71,10.2,8.38,8.39,10.86,8.93,7.92,7.44,6.9,8.72,8.73,9.82,9.45,84.20328945,74.98463643,30.49
7551,43,0,99406,57451,110670,104548,44097,63593,74609,101174,108546,89482,128002,70942,8.85,11.07,12,13.01,16.34,22.57,23.46,22.34,22.78,18.09,11.48,10.01,7.91,9.49,8.79,9.48,11.03,15.33,15.87,15.27,15.27,13.04,8.47,8.92,7.09,9.33,11.43,13.47,16.11,19.17,20.97,20.14,19.55,15.74,11.84,8.87,5.59,5.21,6.93,7.49,8.06,8.55,7.83,7.83,5.34,6.01,6.42,5.53,93.60088458,70,30.49
7552,23,0,317301,287492,340277,42008,120942,29264,261192,215102,85538,246370,259683,64756,8.99,11.14,12.04,13.04,16.38,22.52,23.33,22.26,22.86,18.1,11.38,10,7.94,9.5,8.82,9.49,11.05,15.25,15.73,15.2,15.24,13.05,8.41,8.94,7.2,9.43,11.52,13.57,16.14,19.22,20.9,20.08,19.59,15.89,11.98,9,5.55,5.18,6.9,7.47,8.04,8.55,7.84,7.83,5.33,5.99,6.38,5.49,93.2189131,70,30.49
7604,315,0,181630,86360,78108,15465,105637,261116,335932,281507,138344,176885,101855,172879,4.44,4.44,10.02,17.25,21.63,27.69,27.93,27.64,21.99,15.87,9.56,4.44,4.44,4.44,7.03,12.85,18.05,23.39,24.16,23.33,18.07,10.87,6.53,4.44,2.73,3.61,7.57,13.69,19.78,25.54,27.95,28.61,24.07,18.69,12.1,5.68,7.57,6.33,7.96,8.39,6.92,5.93,5.44,4.88,4.68,5.37,7.04,7.24,90,79,30.49
7627,11,0,253365,271746,266100,257498,124881,240575,194808,164084,220073,161572,268301,332933,8.13,7.93,8.33,9.81,11.48,14.14,16.66,16.52,15.13,11.35,6.44,6.39,6.47,6.2,6.04,7.16,8.95,11.21,12.97,13.11,12.78,9.54,4.96,4.57,5.77,6.02,6.45,7.66,8.87,10.02,12.73,14.33,11.95,8.9,5.2,4.23,6.7,5.7,7.69,7.61,6.55,5.06,4.6,4.76,5.72,6.11,6.7,7.87,79.91201128,65.30400376,30.49
7652,294,0,279450,255145,250766,237354,252562,249259,274610,264876,243136,263617,233483,281789,5.55,6.04,12.22,19.35,24.17,28.54,28.86,28.2,25.94,19.52,13.56,4.75,4.44,4.44,8.01,13.4,19.1,22.77,23.23,23.84,20.06,14.03,9.66,4.44,8.05,7.79,11.3,16.28,19.35,22.44,25.01,24.5,24.76,20.74,16.51,10.47,5.8,6.5,5.81,5.11,4.87,4.53,4.49,3.53,3.63,3.84,4.04,5.5,89,78,30.49
7697,38,0,328179,313883,344859,322775,323617,274157,316214,312180,300391,245570,335321,338452,6.93,6.97,12.17,18.89,24.52,27.84,28.69,28.74,26.03,19.61,14.89,7.47,4.44,4.44,8.98,15.08,20.96,23.99,24.53,24.79,21.43,14.95,12.25,4.73,7.89,8.65,12.31,20.01,24.02,29.63,31.45,32.05,29.7,23.77,17.76,12.05,7.06,6.54,6.76,6.67,6.06,4.59,4.98,5.04,4.41,5.63,5.83,6.98,88,79.26639945,30.49
7698,230,0,263864,236076,220070,181430,261353,363658,409411,449113,327073,301007,259227,371501,6.9,6.51,11.73,18.62,24.23,27.86,28.74,28.76,25.95,18.94,13.95,6.12,4.44,4.44,8.41,14.16,20.21,23.34,23.94,24.4,20.61,14.27,10.94,4.44,7.46,8.28,11.19,18.93,23.24,28.23,30.15,31.1,28.56,22.75,17.62,10.75,6.73,6.54,6.56,4.73,4.93,3.35,4.51,4.09,3.43,4.53,5.14,6.44,89.43473541,79,30.49
7699,156,0,230793,217662,104284,293953,297018,291566,339371,338383,126684,0,9,0,14.12,12.94,16.16,22.27,26.93,29.03,28.74,28.79,28.26,24.19,20.51,11.74,9.8,9.73,12.61,18,22.62,24.5,24.65,25.13,23.62,19.05,16.44,8.31,14.86,15.72,17.64,22.69,27.34,29.37,28.77,28.77,27.61,23.57,19.97,12.83,7.6,7.91,8.18,8.05,7.28,6.32,6.23,6.4,6.78,5.75,6.68,7.56,88,79.92547047,30.49
7701,9,0,145282,135800,150801,146057,149591,153854,170804,155844,165438,163203,164253,169853,4.44,4.44,8.56,13.52,18.11,24.04,26.22,24.45,21.54,13.31,7.58,4.44,4.44,4.44,5.13,9.3,14.29,19.17,20.98,19.67,16.58,10.45,4.74,4.44,2.28,2.48,6.51,13.69,18.81,25.42,28.36,26.5,22.57,14.72,8.89,3.73,8.91,9.6,8.9,7.2,7.27,6.76,6.24,6.06,7.36,7.31,7.07,9.83,85.71680922,76.71680922,30.49
7710,530,0,1194623,1288561,1074203,718451,1330397,1765588,2146126,1681434,1245750,1483492,1033333,1656446,5.72,5.6,11.46,18.36,23.73,27.9,29.06,29.27,26.42,19.37,13.62,5.58,4.44,4.44,7.56,13.29,19.17,22.7,23.15,23.79,19.93,14.09,10.23,4.44,7.27,8.19,10.92,18.38,22.36,26.72,28.53,29.06,26.47,21.61,16.5,9.43,6.54,6.64,6.3,4.65,4.96,3.56,4.73,4.31,3.64,4.23,4.6,6.31,88.82100618,78.41050309,30.49
7721,27,0,264709,230236,247663,251649,240628,272984,286251,282914,280132,285979,282069,170244,7.63,7.84,12.7,19.21,24.85,28,29.18,28.94,26.5,20.3,15.93,8.29,4.96,5.18,9.53,15.68,21.53,24.37,24.95,24.99,22.18,16.06,13.49,5.67,9.8,10.64,13.83,21.29,25.32,29.84,30.6,31.14,29.77,23.33,18.91,13.12,7.66,7.37,7.36,7.37,6.78,5.21,5.56,5.59,5.1,6.13,6.51,7.63,88.18397792,79.5412079,30.49
7722,740,0,5360580,5084594,5629469,5476781,4561433,5524009,5745104,5508766,5521189,5667196,4602590,5615515,4.44,4.44,8.22,16.33,20.91,25.79,27.1,26.4,22.55,15.42,10.2,4.44,4.44,4.44,5.47,11.45,17.18,21.63,22.07,22.47,17.61,10.71,7.21,4.44,5.17,5.42,8.95,16.25,19.31,24.97,27.06,27.46,24.72,18.09,13,6.08,4.43,4.71,4.67,4.5,4.09,3.02,2.87,2.62,2.68,3.59,3.41,5.21,87.18912765,76.59456383,30.49
7757,600,0,376332,319692,303047,95805,195632,351787,447337,475114,281151,335433,319505,464347,4.44,4.44,9.88,17.16,20.95,27.47,28.37,29.39,23.5,16.55,10.86,4.44,4.44,4.44,6.41,13.04,17.42,23.35,24.36,22.91,19.53,12.14,7.26,4.44,5.34,5.98,9.65,15.93,18.97,23.65,26.34,27.82,24.27,18.04,11.45,5.61,7.41,6.59,9.4,9.16,6.82,6.89,6.21,6.35,6.59,5.59,8.93,7.65,89.74424944,77.51045163,30.49
7790,5040,0,1780482,1558514,1741125,1676056,1559037,1394900,1550769,1585185,1537054,1518654,1583554,1647852,4.44,4.44,4.44,8.69,11.69,20.47,24.11,21.64,18.26,10.4,4.44,4.44,4.44,4.44,4.44,4.44,5.27,10.89,13.98,13.16,8.73,6.2,4.44,4.44,0.29,0.84,4.85,10.24,12.91,17.54,22.03,20.55,16.57,11.65,4.6,2.03,2.26,2.35,5.34,7.01,7.7,7.07,6.12,6.25,5.66,4.14,4.35,3.04,80.83997855,62.44460645,30.49
7805,320,0,449646,474677,833319,0,627574,598646,581023,613677,488936,615645,555477,641727,4.51,4.57,11.33,17.76,23.27,27.75,27.6,27.63,24.13,17.64,11.76,4.44,4.44,4.44,7.93,13.1,19.02,23.12,23.4,23.56,19.91,13.52,8.39,4.44,5.92,6.44,11.5,18.41,22.63,27.37,28.02,28.02,25.82,19.28,13.01,6.96,7.37,7.18,7.3,6.58,6.56,5.8,5.96,4.86,5.49,5.54,5.53,6.63,88.3288843,78.3288843,30.49
7826,735,0,322808,163018,112035,144757,237639,530044,542182,521502,426537,496729,219329,425438,4.44,4.44,10.52,16.99,21.59,26.57,27.31,26.89,23.81,16.57,10.25,4.44,4.44,4.44,6.61,11.92,17.75,21.79,21.97,22.45,18.11,12.16,6.73,4.44,4.21,5.54,9.05,15.8,19.37,24.38,26.57,27.16,26.2,21.69,15.89,5.89,6.42,6.38,6.31,6.19,5.97,4.73,4.71,4.28,5.13,5.42,4.78,5.55,86.78310021,76.36566491,30.49
7834,600,0,203668,0,399625,584239,586382,526854,480110,592923,663662,718662,708461,733478,5.59,4.71,11.15,18.16,22.85,27.52,28.63,27.9,23.56,17.81,11.92,4.44,4.44,4.44,7.16,12.79,18.63,22.58,23.14,23.5,19.05,13.11,8.26,4.44,6.6,7.14,9.91,15.51,18.75,22.86,26.07,27.41,25.64,20.55,15.09,8.07,5.66,6.65,5.42,5.31,4.62,4.39,4.03,3.86,3.83,3.94,4.14,5.06,85.96057839,75.97371893,30.49
7845,310,0,0,0,0,0,0,0,1318526,1018098,482936,497682,451969,1505258,4.44,4.44,10.42,18.08,22.67,28.4,28.45,28.7,23.42,17.03,10.87,4.44,4.44,4.44,7.41,13.38,18.96,23.67,24.12,23.86,18.38,11.21,7.79,4.44,3.85,4.75,9.74,15.67,20.68,25.3,27.09,27.43,23.15,19.75,13,6.82,8.09,6.37,8.23,8.39,6.9,6.24,5.46,5.11,5.55,5.74,7.09,8.49,90,79,30.49
7846,80,0,447889,366257,312493,109902,382940,490729,511562,463762,462747,537063,693998,390795,11.87,9.92,14.36,20.39,25.71,28.55,29.21,29.19,26.96,21.65,17.07,8.61,6.52,6.93,10.69,16.25,21.36,23.76,24.3,24.97,22.85,17.11,13.71,5.04,11.12,11.42,14.61,20.97,25.39,28.01,28.4,28.38,26.82,21.66,18.08,13.24,7.81,7.91,7.98,7.84,7.35,5.3,6.65,6.39,5.49,5.41,5.95,7.69,88.77752923,79,30.49
7870,15,0,13557,16903,33669,64148,47950,0,127078,324160,118234,75688,71498,26568,7.45,7.17,7.47,8.96,10.51,12.97,15.01,14.93,13.7,10.38,5.72,5.74,6.08,5.86,5.56,6.76,8.45,10.61,12.05,12.2,11.97,8.95,4.49,4.44,5.51,6.08,6.91,7.94,9.56,11,14.44,15.2,12.94,8.8,4.74,4.9,7.55,5.29,6.41,7.48,6.3,6.3,6.33,5.95,4.58,5.45,8.21,8.43,75.42997818,65.03872384,30.49
7887,1164,0,21377,5929,10187,7558,28962,63544,107411,127170,13798,1187,10400,4675,4.44,4.44,4.88,13.29,16.07,23.4,25.37,25.56,19.07,13.11,4.44,4.44,4.44,4.44,4.44,9.23,12.16,19.71,22.11,21.5,15.55,8.76,4.44,4.44,1.54,1.69,4.71,13.75,16.67,22.23,24.52,25.39,19.5,14.28,7.47,2.41,8.3,8.35,11.01,10.85,9.88,8.88,8.16,8.62,9.34,8.25,10.36,9.28,88.71808981,77,30.49
7897,170,0,697794,562316,451645,113352,562229,890460,1344591,1447383,1176239,720083,511635,817008,6.91,6.52,11.74,18.63,24.24,27.86,28.74,28.76,25.96,18.95,13.97,6.14,4.44,4.44,8.42,14.17,20.21,23.34,23.94,24.4,20.62,14.27,10.95,4.44,7.35,8.18,11.17,18.87,23.23,28.23,30.23,31.15,28.54,22.76,17.69,10.76,6.61,6.43,6.42,4.66,4.82,3.25,4.36,3.92,3.32,4.43,4.99,6.33,89.46759451,79,30.49
7900,430,0,272044,270688,106550,330500,341211,355568,395175,436803,368356,305413,319584,403461,8.44,8.05,14.05,19.82,25.21,28.62,29,30.68,21.56,20.47,15.81,11.17,6.01,5.66,10.56,16.15,20.45,24.12,24.5,23.97,21.56,15.32,11.83,7.75,11.46,11.77,16.12,20.49,25.16,29.1,29.65,31.04,27.64,22.91,18.16,13.65,6.75,7.16,7.35,8,7.74,7.24,6.1,5.75,5.38,5.59,8.12,7.91,88.60469765,77.95905203,30.49
7917,750,0,331624,437766,0,210971,379779,513869,622582,633167,457668,38696,10309,0,4.93,4.44,11.22,17.59,22.57,27.14,27.73,28,24.37,17.38,11.74,4.44,4.44,4.44,6.84,12.71,18.46,22.45,22.97,23.52,18.88,12.46,8.29,4.44,6.66,7.49,10.75,17.84,21.24,26.01,27.71,27.44,24.33,19.06,13.89,6.78,7.3,7.68,6.46,4.79,5.08,4.1,3.96,3.78,3.61,4.47,5.11,7.23,87.00303696,76.62474592,30.49
7931,280,0,318828,339753,396995,323893,164627,24,245047,366109,341626,309594,335991,221887,4.44,4.58,6.41,9.39,11.88,16.58,21.09,20.47,16.7,10.61,4.44,4.44,4.44,4.44,4.44,5.55,7.79,11.69,13.4,12.77,11.99,7.44,4.44,4.44,4.37,5.08,6.71,9.22,11.94,14.55,18.33,20.14,18.27,14.31,9.99,5.69,4.68,4.03,6.88,10.43,8.68,8.22,7.45,7.33,6.08,5.68,6.16,4.98,89.93904164,65.49882986,30.49
7946,750,0,115155,105870,0,33731,135589,489217,537977,479691,259070,34349,15018,181469,4.93,4.44,11.22,17.59,22.57,27.14,27.73,28,24.38,17.38,11.74,4.44,4.44,4.44,6.84,12.71,18.46,22.45,22.97,23.52,18.88,12.46,8.29,4.44,6.67,7.49,10.75,17.84,21.24,26.01,27.71,27.44,24.33,19.06,13.89,6.78,7.3,7.68,6.47,4.79,5.08,4.1,3.96,3.78,3.61,4.47,5.11,7.23,87.00381255,76.6261256,30.49
7985,775,0,13383,20447,1206,941,70153,160265,404352,407226,49787,531,16814,47216,4.44,4.44,5.03,14.35,16.83,22.91,25.15,25.06,18.74,13.68,4.46,4.44,4.44,4.44,4.44,9.74,12.54,19.44,21.76,21.5,15.2,9.03,4.44,4.44,2.28,2.68,5.8,15.15,17.5,23.05,25.46,25.88,20.26,15.37,8.43,2.49,10.09,9.23,9.82,10.58,9.44,7.76,6.44,6.72,8.51,8.58,11.13,10.3,87.68377025,76.87176554,30.49
7991,863,0,217503,41574,2009,147,23335,46858,133300,128648,30012,12669,6177,44036,4.44,4.44,4.44,11.22,15.69,20.45,23.69,23.23,16.39,11.39,4.44,4.44,4.44,4.44,4.44,7.79,12.13,17.61,20.23,20,13.5,7.85,4.44,4.44,0.83,1.83,6,11.8,14.94,20.71,23.6,22.7,17.62,15.62,8.34,2.75,6.52,6.07,5.49,8.09,6.96,5.28,4.92,4.56,6.18,5.77,7.35,6.39,84,74.17579176,30.49
7999,300,0,0,0,218521,315393,130859,0,310130,858809,1119815,117856,470,654,7.15,7.02,7.38,8.68,10.39,13.56,15.88,16.43,15.02,10.66,5.52,5.18,6.61,5.85,5.54,6.78,8.47,11.23,12.7,13.2,13.29,9.4,4.92,4.44,7.3,8.35,7.77,9.95,11.66,13.41,16.59,17.4,14.55,11.08,6.79,5.1,6.12,5.19,6.74,7.87,7.56,7.07,7.03,6.78,5.44,5.49,6.17,7.05,80.22690229,65.47508503,30.49
8000,1352,0,22567,9296,0,0,0,1918,63342,112164,0,6427,0,3465,4.44,4.44,5.19,13.71,16.27,23.73,25.52,25.67,19.26,13.48,4.44,4.44,4.44,4.44,4.44,9.66,12.45,20.04,22.36,21.7,15.83,9.15,4.44,4.44,1.99,2.44,5.6,13.75,16.96,23.27,24.93,25.59,20.44,14.92,7.9,2.84,8.19,8.19,10.9,10.88,9.56,8.83,7.97,8.42,9.13,8.31,10.26,9.09,88.50483137,77,30.49
8011,305,0,902239,3833531,3921878,4139663,3934277,4197083,4326318,4316245,4046189,4269115,4136766,4251711,4.44,4.44,8.3,12.9,18.05,23.25,25.38,23.88,20,12.82,6.73,4.44,4.44,4.44,4.88,9.1,14.49,19.13,20.38,19.65,15.78,9.62,4.44,4.44,3.05,2.22,8.02,13.87,17.94,24.67,27.63,25.48,21.9,13.95,8.47,3.37,8.78,10,8.04,6.48,5.69,5.46,4.53,4.27,5.14,5.71,5.95,10.34,85.10558024,76.10558024,30.49
8031,1188,0,128184,37932,9068,22656,37542,185702,324377,277942,66006,27536,56135,148812,4.44,4.44,4.44,11.48,15.09,20.02,23.02,23.08,15.91,10.98,4.44,4.44,4.44,4.44,4.44,7.87,11.06,17.44,20.31,20.22,12.91,7.07,4.44,4.44,1.74,2,4.33,14.16,16.48,22.14,24.48,24.13,18.39,14.3,6.64,1.68,11.32,9.74,10.19,11.58,11.11,8.89,7.66,8.27,9.8,9.88,12.56,11.46,85.0662336,76,30.49
8066,6670,0,7595768,7324260,6861122,5607255,5702343,4154740,7517785,7228493,7467103,5903858,7176468,7951878,4.44,4.44,4.44,4.44,6.64,14.89,20.08,18.2,14.59,8.38,4.44,4.44,4.44,4.44,4.44,4.44,4.44,8.15,10.52,9.79,5.59,4.44,4.44,4.44,1.3,2.21,4.62,7.53,10.5,16.17,18.97,19.12,15.1,10.34,4.93,2.6,8.52,9.34,10.72,12.37,11.91,11.23,10.44,9.74,9.19,9.56,12.53,9.26,75.53968961,57.95811943,30.49
8068,1260,0,47544,100275,476864,618947,254745,489154,672154,677253,603791,684571,358976,192539,13.69,14.14,16.84,20.43,24.67,31.79,35.18,33.65,32.05,24.52,16.32,14.58,7.43,8.83,9.32,10.27,11.74,15.84,21.3,21.27,17.83,15.24,7.85,8.19,4.38,6.57,9.27,13.91,17.44,24.18,24.86,23.8,20.59,12.82,6.54,3.86,5.13,5.06,6.33,7.15,7.01,6.46,7.39,6.53,5.3,5.5,5.15,4.37,96.13861131,74.9979228,30.49
